date,client,platform,campaign,cost,imp,click,cv,budget_monthly,target_cpa
2026-03-20,G社,meta,【Facebook】新規,3611,2195,22,0,280000,5500
2026-03-20,G社,meta,初売り企画,962,622,8,0,280000,5500
2026-03-20,G社,tiktok,UGC風業態訴求,3935,3475,24,1,120000,5500
2026-03-20,G社,tiktok,季節訴求,1299,1155,7,0,120000,5500
2026-03-20,H社,google,【PMAX】メイン,6945,1138,43,2,700000,9000
2026-03-20,H社,google,【SEM】ブランド,3122,615,26,0,700000,9000
2026-03-20,H社,google,【SEM】車種,4133,726,28,1,700000,9000
2026-03-20,H社,google,【DSP】リターゲ,3066,572,21,0,700000,9000
2026-03-20,H社,google,【動画】月替わり,2052,337,12,0,700000,9000
2026-03-20,H社,yahoo,【検索】ブランド,1126,143,5,0,200000,9000
2026-03-20,H社,yahoo,【検索】車種,2018,224,7,0,200000,9000
2026-03-20,H社,yahoo,【検索】未使用車,1820,238,8,0,200000,9000
2026-03-20,H社,yahoo,【DSP】リターゲ,864,105,3,0,200000,9000
2026-03-20,H社,meta,【Instagram】リマケ,2628,1614,22,0,180000,9000
2026-03-20,H社,meta,【Facebook】新規,1756,1067,13,0,180000,9000
2026-03-20,H社,meta,初売り企画,476,302,4,0,180000,9000
2026-03-20,H社,tiktok,UGC風業態訴求,1323,1236,9,0,60000,9000
2026-03-20,H社,tiktok,季節訴求,376,327,2,0,60000,9000
2026-03-21,A社,google,【PMAX】メイン,15795,2675,107,6,1200000,5000
2026-03-21,A社,google,【SEM】ブランド,6137,1172,60,1,1200000,5000
2026-03-21,A社,google,【SEM】車種,7849,1427,68,2,1200000,5000
2026-03-21,A社,google,【DSP】リターゲ,5479,926,42,1,1200000,5000
2026-03-21,A社,google,【動画】月替わり,3474,673,27,0,1200000,5000
2026-03-21,A社,yahoo,【検索】ブランド,2197,247,6,0,400000,5000
2026-03-21,A社,yahoo,【検索】車種,4800,625,19,1,400000,5000
2026-03-21,A社,yahoo,【検索】未使用車,3283,359,11,1,400000,5000
2026-03-21,A社,yahoo,【DSP】リターゲ,1550,198,6,1,400000,5000
2026-03-21,A社,meta,【Instagram】リマケ,5373,3215,40,1,300000,5000
2026-03-21,A社,meta,【Facebook】新規,2933,1818,22,1,300000,5000
2026-03-21,A社,meta,初売り企画,789,437,5,0,300000,5000
2026-03-21,A社,tiktok,UGC風業態訴求,2058,1782,15,0,100000,5000
2026-03-21,A社,tiktok,季節訴求,779,651,6,0,100000,5000
2026-03-21,B社,google,【PMAX】メイン,7904,1439,55,3,800000,8000
2026-03-21,B社,google,【SEM】ブランド,3288,581,24,1,800000,8000
2026-03-21,B社,google,【SEM】車種,4294,743,34,0,800000,8000
2026-03-21,B社,google,【DSP】リターゲ,3027,542,22,0,800000,8000
2026-03-21,B社,google,【動画】月替わり,1765,327,12,0,800000,8000
2026-03-21,B社,yahoo,【検索】ブランド,1145,132,3,0,250000,8000
2026-03-21,B社,yahoo,【検索】車種,2176,260,9,0,250000,8000
2026-03-21,B社,yahoo,【検索】未使用車,2082,274,7,0,250000,8000
2026-03-21,B社,yahoo,【DSP】リターゲ,852,105,3,0,250000,8000
2026-03-21,B社,meta,【Instagram】リマケ,3049,1737,16,1,200000,8000
2026-03-21,B社,meta,【Facebook】新規,1895,1168,14,0,200000,8000
2026-03-21,B社,meta,初売り企画,567,361,4,0,200000,8000
2026-03-21,B社,tiktok,UGC風業態訴求,1725,1406,9,1,80000,8000
2026-03-21,B社,tiktok,季節訴求,488,413,3,0,80000,8000
2026-03-21,C社,google,【PMAX】メイン,4306,784,37,1,600000,6000
2026-03-21,C社,google,【SEM】ブランド,2574,463,21,0,600000,6000
2026-03-21,C社,google,【SEM】車種,2939,540,24,0,600000,6000
2026-03-21,C社,google,【DSP】リターゲ,1816,348,13,0,600000,6000
2026-03-21,C社,google,【動画】月替わり,1206,220,11,0,600000,6000
2026-03-21,C社,yahoo,【検索】ブランド,784,102,2,1,180000,6000
2026-03-21,C社,yahoo,【検索】車種,1358,158,5,0,180000,6000
2026-03-21,C社,yahoo,【検索】未使用車,1166,152,4,0,180000,6000
2026-03-21,C社,yahoo,【DSP】リターゲ,516,66,1,0,180000,6000
2026-03-21,C社,meta,【Instagram】リマケ,1965,1161,15,0,150000,6000
2026-03-21,C社,meta,【Facebook】新規,1129,740,8,0,150000,6000
2026-03-21,C社,meta,初売り企画,350,202,2,0,150000,6000
2026-03-21,C社,tiktok,UGC風業態訴求,728,619,5,0,50000,6000
2026-03-21,C社,tiktok,季節訴求,290,279,2,0,50000,6000
2026-03-21,D社,google,【PMAX】メイン,22914,4143,168,10,1500000,4000
2026-03-21,D社,google,【SEM】ブランド,10692,2057,94,2,1500000,4000
2026-03-21,D社,google,【SEM】車種,12546,2035,80,4,1500000,4000
2026-03-21,D社,google,【DSP】リターゲ,7920,1365,60,0,1500000,4000
2026-03-21,D社,google,【動画】月替わり,5549,1072,57,0,1500000,4000
2026-03-21,D社,yahoo,【検索】ブランド,3757,417,10,0,500000,4000
2026-03-21,D社,yahoo,【検索】車種,6420,728,24,0,500000,4000
2026-03-21,D社,yahoo,【検索】未使用車,5845,634,22,0,500000,4000
2026-03-21,D社,yahoo,【DSP】リターゲ,2605,334,9,0,500000,4000
2026-03-21,D社,meta,【Instagram】リマケ,7462,4865,53,1,400000,4000
2026-03-21,D社,meta,【Facebook】新規,4540,2586,26,1,400000,4000
2026-03-21,D社,meta,初売り企画,1386,897,9,0,400000,4000
2026-03-21,D社,tiktok,UGC風業態訴求,4736,4220,35,1,150000,4000
2026-03-21,D社,tiktok,季節訴求,1505,1303,12,0,150000,4000
2026-03-21,E社,google,【PMAX】メイン,2180,405,19,0,400000,10000
2026-03-21,E社,google,【SEM】ブランド,1351,261,13,0,400000,10000
2026-03-21,E社,google,【SEM】車種,1178,202,8,1,400000,10000
2026-03-21,E社,google,【DSP】リターゲ,910,149,6,0,400000,10000
2026-03-21,E社,google,【動画】月替わり,620,103,3,0,400000,10000
2026-03-21,E社,yahoo,【検索】ブランド,408,44,1,1,120000,10000
2026-03-21,E社,yahoo,【検索】車種,694,85,2,0,120000,10000
2026-03-21,E社,yahoo,【検索】未使用車,517,58,1,0,120000,10000
2026-03-21,E社,yahoo,【DSP】リターゲ,259,29,0,0,120000,10000
2026-03-21,E社,meta,【Instagram】リマケ,927,570,7,0,100000,10000
2026-03-21,E社,meta,【Facebook】新規,501,283,3,0,100000,10000
2026-03-21,E社,meta,初売り企画,171,104,1,0,100000,10000
2026-03-21,E社,tiktok,UGC風業態訴求,360,297,2,0,30000,10000
2026-03-21,E社,tiktok,季節訴求,107,88,0,0,30000,10000
2026-03-21,F社,google,【PMAX】メイン,8569,1684,66,3,900000,7000
2026-03-21,F社,google,【SEM】ブランド,4162,740,34,1,900000,7000
2026-03-21,F社,google,【SEM】車種,5068,867,38,0,900000,7000
2026-03-21,F社,google,【DSP】リターゲ,3426,572,30,0,900000,7000
2026-03-21,F社,google,【動画】月替わり,2947,551,20,0,900000,7000
2026-03-21,F社,yahoo,【検索】ブランド,1960,236,6,0,300000,7000
2026-03-21,F社,yahoo,【検索】車種,2981,376,12,0,300000,7000
2026-03-21,F社,yahoo,【検索】未使用車,2566,312,8,1,300000,7000
2026-03-21,F社,yahoo,【DSP】リターゲ,1099,137,4,0,300000,7000
2026-03-21,F社,meta,【Instagram】リマケ,4428,2569,27,0,250000,7000
2026-03-21,F社,meta,【Facebook】新規,2852,1852,21,0,250000,7000
2026-03-21,F社,meta,初売り企画,691,444,5,0,250000,7000
2026-03-21,F社,tiktok,UGC風業態訴求,1685,1607,15,0,80000,7000
2026-03-21,F社,tiktok,季節訴求,523,425,3,1,80000,7000
2026-03-21,G社,google,【PMAX】メイン,14340,2507,119,5,1100000,5500
2026-03-21,G社,google,【SEM】ブランド,6186,1145,47,2,1100000,5500
2026-03-21,G社,google,【SEM】車種,6279,1034,51,2,1100000,5500
2026-03-21,G社,google,【DSP】リターゲ,5348,956,44,0,1100000,5500
2026-03-21,G社,google,【動画】月替わり,4131,719,33,0,1100000,5500
2026-03-21,G社,yahoo,【検索】ブランド,2365,292,9,0,350000,5500
2026-03-21,G社,yahoo,【検索】車種,3658,464,14,0,350000,5500
2026-03-21,G社,yahoo,【検索】未使用車,3498,414,13,0,350000,5500
2026-03-21,G社,yahoo,【DSP】リターゲ,1945,246,8,0,350000,5500
2026-03-21,G社,meta,【Instagram】リマケ,5681,3701,37,1,280000,5500
2026-03-21,G社,meta,【Facebook】新規,3207,1840,23,1,280000,5500
2026-03-21,G社,meta,初売り企画,1013,600,6,0,280000,5500
2026-03-21,G社,tiktok,UGC風業態訴求,3060,2941,21,1,120000,5500
2026-03-21,G社,tiktok,季節訴求,937,852,8,1,120000,5500
2026-03-21,H社,google,【PMAX】メイン,6378,1059,48,1,700000,9000
2026-03-21,H社,google,【SEM】ブランド,3017,545,25,1,700000,9000
2026-03-21,H社,google,【SEM】車種,3451,567,28,0,700000,9000
2026-03-21,H社,google,【DSP】リターゲ,2300,432,20,0,700000,9000
2026-03-21,H社,google,【動画】月替わり,1846,347,13,0,700000,9000
2026-03-21,H社,yahoo,【検索】ブランド,959,125,3,0,200000,9000
2026-03-21,H社,yahoo,【検索】車種,1761,214,6,0,200000,9000
2026-03-21,H社,yahoo,【検索】未使用車,1598,184,4,0,200000,9000
2026-03-21,H社,yahoo,【DSP】リターゲ,763,90,3,0,200000,9000
2026-03-21,H社,meta,【Instagram】リマケ,2254,1313,13,0,180000,9000
2026-03-21,H社,meta,【Facebook】新規,1324,737,7,0,180000,9000
2026-03-21,H社,meta,初売り企画,430,279,3,0,180000,9000
2026-03-21,H社,tiktok,UGC風業態訴求,922,901,8,0,60000,9000
2026-03-21,H社,tiktok,季節訴求,326,311,2,0,60000,9000
2026-03-22,A社,google,【PMAX】メイン,15619,2918,149,6,1200000,5000
2026-03-22,A社,google,【SEM】ブランド,5803,1014,40,2,1200000,5000
2026-03-22,A社,google,【SEM】車種,6162,1137,43,2,1200000,5000
2026-03-22,A社,google,【DSP】リターゲ,4749,875,35,0,1200000,5000
2026-03-22,A社,google,【動画】月替わり,4032,684,32,0,1200000,5000
2026-03-22,A社,yahoo,【検索】ブランド,2184,278,9,1,400000,5000
2026-03-22,A社,yahoo,【検索】車種,4098,521,18,1,400000,5000
2026-03-22,A社,yahoo,【検索】未使用車,3489,457,11,0,400000,5000
2026-03-22,A社,yahoo,【DSP】リターゲ,1550,189,5,0,400000,5000
2026-03-22,A社,meta,【Instagram】リマケ,5235,3188,37,1,300000,5000
2026-03-22,A社,meta,【Facebook】新規,2890,1706,21,0,300000,5000
2026-03-22,A社,meta,初売り企画,871,506,5,0,300000,5000
2026-03-22,A社,tiktok,UGC風業態訴求,2117,1850,14,0,100000,5000
2026-03-22,A社,tiktok,季節訴求,795,717,4,0,100000,5000
2026-03-22,B社,google,【PMAX】メイン,7310,1286,67,2,800000,8000
2026-03-22,B社,google,【SEM】ブランド,3192,532,28,0,800000,8000
2026-03-22,B社,google,【SEM】車種,4291,722,38,0,800000,8000
2026-03-22,B社,google,【DSP】リターゲ,3102,504,21,0,800000,8000
2026-03-22,B社,google,【動画】月替わり,1924,344,14,0,800000,8000
2026-03-22,B社,yahoo,【検索】ブランド,1151,147,5,0,250000,8000
2026-03-22,B社,yahoo,【検索】車種,2082,226,7,0,250000,8000
2026-03-22,B社,yahoo,【検索】未使用車,1859,212,5,1,250000,8000
2026-03-22,B社,yahoo,【DSP】リターゲ,905,116,3,0,250000,8000
2026-03-22,B社,meta,【Instagram】リマケ,2460,1474,20,0,200000,8000
2026-03-22,B社,meta,【Facebook】新規,1874,1230,13,0,200000,8000
2026-03-22,B社,meta,初売り企画,562,359,4,0,200000,8000
2026-03-22,B社,tiktok,UGC風業態訴求,1710,1659,12,0,80000,8000
2026-03-22,B社,tiktok,季節訴求,537,479,4,0,80000,8000
2026-03-22,C社,google,【PMAX】メイン,5169,1019,42,1,600000,6000
2026-03-22,C社,google,【SEM】ブランド,2071,385,17,0,600000,6000
2026-03-22,C社,google,【SEM】車種,2303,378,19,0,600000,6000
2026-03-22,C社,google,【DSP】リターゲ,2044,343,15,0,600000,6000
2026-03-22,C社,google,【動画】月替わり,1350,219,9,0,600000,6000
2026-03-22,C社,yahoo,【検索】ブランド,793,92,2,0,180000,6000
2026-03-22,C社,yahoo,【検索】車種,1231,149,4,0,180000,6000
2026-03-22,C社,yahoo,【検索】未使用車,1259,139,3,0,180000,6000
2026-03-22,C社,yahoo,【DSP】リターゲ,643,80,2,1,180000,6000
2026-03-22,C社,meta,【Instagram】リマケ,1553,944,11,1,150000,6000
2026-03-22,C社,meta,【Facebook】新規,991,563,6,0,150000,6000
2026-03-22,C社,meta,初売り企画,352,217,2,0,150000,6000
2026-03-22,C社,tiktok,UGC風業態訴求,880,807,6,0,50000,6000
2026-03-22,C社,tiktok,季節訴求,290,285,1,0,50000,6000
2026-03-22,D社,google,【PMAX】メイン,23026,3880,183,10,1500000,4000
2026-03-22,D社,google,【SEM】ブランド,11146,1857,83,4,1500000,4000
2026-03-22,D社,google,【SEM】車種,12255,2120,79,4,1500000,4000
2026-03-22,D社,google,【DSP】リターゲ,6830,1305,51,0,1500000,4000
2026-03-22,D社,google,【動画】月替わり,4879,936,40,0,1500000,4000
2026-03-22,D社,yahoo,【検索】ブランド,4156,516,17,1,500000,4000
2026-03-22,D社,yahoo,【検索】車種,6813,866,23,1,500000,4000
2026-03-22,D社,yahoo,【検索】未使用車,4825,578,14,1,500000,4000
2026-03-22,D社,yahoo,【DSP】リターゲ,3116,373,9,0,500000,4000
2026-03-22,D社,meta,【Instagram】リマケ,7952,4754,46,1,400000,4000
2026-03-22,D社,meta,【Facebook】新規,4893,2952,30,1,400000,4000
2026-03-22,D社,meta,初売り企画,1399,775,8,0,400000,4000
2026-03-22,D社,tiktok,UGC風業態訴求,3933,3775,25,0,150000,4000
2026-03-22,D社,tiktok,季節訴求,1566,1326,12,0,150000,4000
2026-03-22,E社,google,【PMAX】メイン,2521,409,18,0,400000,10000
2026-03-22,E社,google,【SEM】ブランド,1189,231,8,0,400000,10000
2026-03-22,E社,google,【SEM】車種,1261,241,10,0,400000,10000
2026-03-22,E社,google,【DSP】リターゲ,887,144,6,0,400000,10000
2026-03-22,E社,google,【動画】月替わり,689,116,4,0,400000,10000
2026-03-22,E社,yahoo,【検索】ブランド,412,52,1,0,120000,10000
2026-03-22,E社,yahoo,【検索】車種,723,92,2,0,120000,10000
2026-03-22,E社,yahoo,【検索】未使用車,644,79,2,0,120000,10000
2026-03-22,E社,yahoo,【DSP】リターゲ,265,30,0,0,120000,10000
2026-03-22,E社,meta,【Instagram】リマケ,960,578,7,0,100000,10000
2026-03-22,E社,meta,【Facebook】新規,602,363,5,0,100000,10000
2026-03-22,E社,meta,初売り企画,153,86,0,0,100000,10000
2026-03-22,E社,tiktok,UGC風業態訴求,353,324,2,0,30000,10000
2026-03-22,E社,tiktok,季節訴求,134,132,0,0,30000,10000
2026-03-22,F社,google,【PMAX】メイン,8489,1428,66,2,900000,7000
2026-03-22,F社,google,【SEM】ブランド,4154,693,36,1,900000,7000
2026-03-22,F社,google,【SEM】車種,4870,924,47,0,900000,7000
2026-03-22,F社,google,【DSP】リターゲ,3750,685,34,0,900000,7000
2026-03-22,F社,google,【動画】月替わり,2762,453,19,0,900000,7000
2026-03-22,F社,yahoo,【検索】ブランド,1647,209,5,0,300000,7000
2026-03-22,F社,yahoo,【検索】車種,2852,316,10,0,300000,7000
2026-03-22,F社,yahoo,【検索】未使用車,2438,278,7,0,300000,7000
2026-03-22,F社,yahoo,【DSP】リターゲ,1157,144,3,0,300000,7000
2026-03-22,F社,meta,【Instagram】リマケ,4384,2505,35,1,250000,7000
2026-03-22,F社,meta,【Facebook】新規,2353,1336,14,1,250000,7000
2026-03-22,F社,meta,初売り企画,652,395,4,0,250000,7000
2026-03-22,F社,tiktok,UGC風業態訴求,1584,1431,11,0,80000,7000
2026-03-22,F社,tiktok,季節訴求,606,543,4,0,80000,7000
2026-03-22,G社,google,【PMAX】メイン,15421,2687,139,7,1100000,5500
2026-03-22,G社,google,【SEM】ブランド,6859,1161,55,1,1100000,5500
2026-03-22,G社,google,【SEM】車種,7933,1376,56,2,1100000,5500
2026-03-22,G社,google,【DSP】リターゲ,5367,960,37,0,1100000,5500
2026-03-22,G社,google,【動画】月替わり,4094,685,33,0,1100000,5500
2026-03-22,G社,yahoo,【検索】ブランド,2144,254,7,0,350000,5500
2026-03-22,G社,yahoo,【検索】車種,3502,449,13,1,350000,5500
2026-03-22,G社,yahoo,【検索】未使用車,3769,435,12,0,350000,5500
2026-03-22,G社,yahoo,【DSP】リターゲ,1551,197,5,0,350000,5500
2026-03-22,G社,meta,【Instagram】リマケ,5201,3192,41,1,280000,5500
2026-03-22,G社,meta,【Facebook】新規,2804,1769,18,0,280000,5500
2026-03-22,G社,meta,初売り企画,1066,645,8,0,280000,5500
2026-03-22,G社,tiktok,UGC風業態訴求,3260,2853,23,0,120000,5500
2026-03-22,G社,tiktok,季節訴求,890,749,6,0,120000,5500
2026-03-22,H社,google,【PMAX】メイン,5766,1132,52,1,700000,9000
2026-03-22,H社,google,【SEM】ブランド,3078,558,22,1,700000,9000
2026-03-22,H社,google,【SEM】車種,3011,490,21,0,700000,9000
2026-03-22,H社,google,【DSP】リターゲ,2017,382,19,0,700000,9000
2026-03-22,H社,google,【動画】月替わり,1761,339,15,0,700000,9000
2026-03-22,H社,yahoo,【検索】ブランド,868,100,3,0,200000,9000
2026-03-22,H社,yahoo,【検索】車種,1809,202,6,0,200000,9000
2026-03-22,H社,yahoo,【検索】未使用車,1604,183,5,1,200000,9000
2026-03-22,H社,yahoo,【DSP】リターゲ,720,82,2,0,200000,9000
2026-03-22,H社,meta,【Instagram】リマケ,2240,1461,17,1,180000,9000
2026-03-22,H社,meta,【Facebook】新規,1368,832,11,1,180000,9000
2026-03-22,H社,meta,初売り企画,361,207,1,0,180000,9000
2026-03-22,H社,tiktok,UGC風業態訴求,952,870,7,0,60000,9000
2026-03-22,H社,tiktok,季節訴求,363,313,2,0,60000,9000
2026-03-23,A社,google,【PMAX】メイン,17427,3280,149,6,1200000,5000
2026-03-23,A社,google,【SEM】ブランド,7736,1390,57,1,1200000,5000
2026-03-23,A社,google,【SEM】車種,7568,1388,69,2,1200000,5000
2026-03-23,A社,google,【DSP】リターゲ,5144,894,38,0,1200000,5000
2026-03-23,A社,google,【動画】月替わり,4245,714,37,0,1200000,5000
2026-03-23,A社,yahoo,【検索】ブランド,3122,386,12,1,400000,5000
2026-03-23,A社,yahoo,【検索】車種,4445,570,17,0,400000,5000
2026-03-23,A社,yahoo,【検索】未使用車,4483,567,14,0,400000,5000
2026-03-23,A社,yahoo,【DSP】リターゲ,2443,289,8,0,400000,5000
2026-03-23,A社,meta,【Instagram】リマケ,5985,3813,53,1,300000,5000
2026-03-23,A社,meta,【Facebook】新規,4054,2473,26,1,300000,5000
2026-03-23,A社,meta,初売り企画,972,628,6,0,300000,5000
2026-03-23,A社,tiktok,UGC風業態訴求,2409,2029,13,0,100000,5000
2026-03-23,A社,tiktok,季節訴求,935,795,6,0,100000,5000
2026-03-23,B社,google,【PMAX】メイン,10397,1809,73,2,800000,8000
2026-03-23,B社,google,【SEM】ブランド,4088,736,36,1,800000,8000
2026-03-23,B社,google,【SEM】車種,5147,925,33,1,800000,8000
2026-03-23,B社,google,【DSP】リターゲ,3767,730,32,0,800000,8000
2026-03-23,B社,google,【動画】月替わり,2749,525,23,0,800000,8000
2026-03-23,B社,yahoo,【検索】ブランド,1484,167,4,0,250000,8000
2026-03-23,B社,yahoo,【検索】車種,2538,281,8,1,250000,8000
2026-03-23,B社,yahoo,【検索】未使用車,1953,211,5,0,250000,8000
2026-03-23,B社,yahoo,【DSP】リターゲ,1022,115,3,0,250000,8000
2026-03-23,B社,meta,【Instagram】リマケ,3010,1885,18,1,200000,8000
2026-03-23,B社,meta,【Facebook】新規,2149,1405,15,1,200000,8000
2026-03-23,B社,meta,初売り企画,645,374,4,0,200000,8000
2026-03-23,B社,tiktok,UGC風業態訴求,1856,1598,13,1,80000,8000
2026-03-23,B社,tiktok,季節訴求,581,540,4,0,80000,8000
2026-03-23,C社,google,【PMAX】メイン,5455,912,34,2,600000,6000
2026-03-23,C社,google,【SEM】ブランド,2543,450,19,0,600000,6000
2026-03-23,C社,google,【SEM】車種,2716,506,25,0,600000,6000
2026-03-23,C社,google,【DSP】リターゲ,2061,405,16,0,600000,6000
2026-03-23,C社,google,【動画】月替わり,1367,223,9,0,600000,6000
